azimuth, elevation, dBi
130, 180, -8.475439913094892
135, 180, -5.968701048312805
140, 180, -4.312889814575689
145.00000000000003, 180, -3.0998751627434262
150.00000000000003, 180, -2.173431190353087
155, 180, -1.4571324902625582
160, 180, -0.9082811626241223
164.99999999999997, 180, -0.5011723559656212
170, 180, -0.21983777126213322
175.00000000000003, 180, -0.05454054458026192
180, 180, 0
185, 180, -0.05454054458025996
190, 180, -0.21983777126213322
195.00000000000003, 180, -0.50117235596562
200, 180, -0.9082811626241205
205, 180, -1.4571324902625549
210, 180, -2.1734311903530914
215, 180, -3.0998751627434302
220, 180, -4.312889814575685
225, 180, -5.968701048312795
229.99999999999997, 180, -8.475439913094874
235, 180, -13.805800788826764
239.99999999999997, 180, -13.477016917132666
245.00000000000003, 180, -9.391788694130085
250.00000000000003, 180, -7.7685861830665734
255, 180, -6.974739072233438
260, 180, -6.656005507654098
265, 180, -6.690277899802651
270, 180, -7.04101259054873
275, 180, -7.726521256980373
280, 180, -8.832621882204133
285, 180, -10.595080689277568
290.00000000000006, 180, -13.840300817221943
295, 180, -24.496048412655004
300.00000000000006, 180, -13.524934049040226
305, 180, -11.033611013962432
310, 180, -9.791388359437617
315, 180, -9.15276724600403
320, 180, -8.920425600510448
325, 180, -9.024219066622031
329.99999999999994, 180, -9.456662047559645
335.00000000000006, 180, -10.267070949125799
340, 180, -11.602337837682084
345, 180, -13.89804664769281
350.00000000000006, 180, -19.553745425429177
355, 180, -17.52016602904558
360, 180, -13.605271710099258
0, 185, -17.52016602904549
5, 185, -22.18549270824875
10, 185, -17.44292185539017
14.999999999999998, 185, -13.429120910472662
20, 185, -11.407960889223961
25, 185, -10.173212776264313
29.999999999999996, 185, -9.412077296367025
35, 185, -9.008399802421119
40, 185, -8.923910246922407
45, 185, -9.171290221182643
50, 185, -9.824289970736274
55, 185, -11.085409786674516
59.99999999999999, 185, -13.61964415320164
65, 185, -25.7345786020295
70, 185, -13.76437443261355
75.00000000000001, 185, -10.568788244279245
80, 185, -8.822081435272704
85, 185, -7.7231910068766565
90, 185, -7.041012590548732
95, 185, -6.691019527618689
100, 185, -6.655009022244423
105, 185, -6.968635625637068
110, 185, -7.7510195397141555
114.99999999999999, 185, -9.345132612607431
119.99999999999999, 185, -13.290157487578668
125.00000000000001, 185, -14.114912515993352
130, 185, -8.595633197635399
135, 185, -6.055302198895626
140, 185, -4.385885881076643
145.00000000000003, 185, -3.1657268123714304
150.00000000000003, 185, -2.2350220447321707
155, 185, -1.5159988979712247
160, 185, -0.9653445699316072
164.99999999999997, 185, -0.557038919511014
170, 185, -0.2749409636771518
175.00000000000003, 185, -0.10921799977308218
180, 185, -0.05454054458025996
185, 185, -0.1092179997730807
190, 185, -0.2749409636771518
195.00000000000003, 185, -0.5570389195110124
200, 185, -0.965344569931606
205, 185, -1.5159988979712242
210, 185, -2.235022044732174
215, 185, -3.165726812371434
220, 185, -4.385885881076638
225, 185, -6.05530219889562
229.99999999999997, 185, -8.595633197635383
235, 185, -14.114912515993334
239.99999999999997, 185, -13.29015748757875
245.00000000000003, 185, -9.345132612607426
250.00000000000003, 185, -7.751019539714155
255, 185, -6.968635625637067
260, 185, -6.655009022244423
265, 185, -6.691019527618689
270, 185, -7.04101259054873
275, 185, -7.7231910068766565
280, 185, -8.822081435272697
285, 185, -10.56878824427923
290.00000000000006, 185, -13.764374432613566
295, 185, -25.734578602029043
300.00000000000006, 185, -13.61964415320164
305, 185, -11.085409786674516
310, 185, -9.824289970736274
315, 185, -9.171290221182643
320, 185, -8.923910246922407
325, 185, -9.008399802421117
329.99999999999994, 185, -9.412077296367022
335.00000000000006, 185, -10.173212776264313
340, 185, -11.407960889223961
345, 185, -13.429120910472662
350.00000000000006, 185, -17.44292185539017
355, 185, -22.18549270824875
360, 185, -17.52016602904549
0, 190, -19.553745425429177
5, 190, -17.442921855390075
10, 190, -14.500037257550652
14.999999999999998, 190, -12.374507178391255
20, 190, -10.914942878009558
25, 190, -9.924548962653093
29.999999999999996, 190, -9.293270056863031
35, 190, -8.96899601783447
40, 190, -8.939497272282802
45, 190, -9.230834318326238
50, 190, -9.926929979843678
55, 190, -11.2462618148455
59.99999999999999, 190, -13.917871606799242
65, 190, -45.529891096846015
70, 190, -13.544861849344723
75.00000000000001, 190, -10.491181531429486
80, 190, -8.790766215223494
85, 190, -7.713261767680071
90, 190, -7.041012590548732
95, 190, -6.693265779043985
100, 190, -6.652149937891839
105, 190, -6.950753456713519
110, 190, -7.6996428533068055
114.99999999999999, 190, -9.210274346930317
119.99999999999999, 190, -12.781050598924686
125.00000000000001, 190, -15.182446817083283
130, 190, -8.971529269510356
135, 190, -6.32177931466258
140, 190, -4.609052421894219
145.00000000000003, 190, -3.3663734898804853
150.00000000000003, 190, -2.422309978587378
155, 190, -1.6947724545289633
160, 190, -1.1384949867971446
164.99999999999997, 190, -0.7264616382089699
170, 190, -0.44198811767506274
175.00000000000003, 190, -0.27494096367715337
180, 190, -0.21983777126213322
185, 190, -0.2749409636771518
190, 190, -0.44198811767506274
195.00000000000003, 190, -0.7264616382089683
200, 190, -1.1384949867971432
205, 190, -1.694772454528961
210, 190, -2.422309978587378
215, 190, -3.3663734898804853
220, 190, -4.609052421894211
225, 190, -6.321779314662574
229.99999999999997, 190, -8.971529269510336
235, 190, -15.182446817083243
239.99999999999997, 190, -12.781050598924757
245.00000000000003, 190, -9.210274346930314
250.00000000000003, 190, -7.6996428533068055
255, 190, -6.950753456713519
260, 190, -6.652149937891839
265, 190, -6.693265779043984
270, 190, -7.04101259054873
275, 190, -7.713261767680067
280, 190, -8.790766215223483
285, 190, -10.491181531429481
290.00000000000006, 190, -13.544861849344738
295, 190, -45.529891096802146
300.00000000000006, 190, -13.917871606799268
305, 190, -11.2462618148455
310, 190, -9.926929979843685
315, 190, -9.230834318326243
320, 190, -8.939497272282802
325, 190, -8.968996017834469
329.99999999999994, 190, -9.29327005686303
335.00000000000006, 190, -9.924548962653096
340, 190, -10.914942878009558
345, 190, -12.374507178391255
350.00000000000006, 190, -14.500037257550652
355, 190, -17.442921855390075
360, 190, -19.553745425429177
0, 195.00000000000003, -13.89804664769281
5, 195.00000000000003, -13.429120910472642
10, 195.00000000000003, -12.374507178391255
14.999999999999998, 195.00000000000003, -11.252358802093447
20, 195.00000000000003, -10.305901046349966
25, 195.00000000000003, -9.598812521851976
29.999999999999996, 195.00000000000003, -9.13884387690883
35, 195.00000000000003, -8.928114069903017
40, 195.00000000000003, -8.98196158843832
45, 195.00000000000003, -9.343319350909745
50, 195.00000000000003, -10.11155926883244
55, 195.00000000000003, -11.533853672846481
59.99999999999999, 195.00000000000003, -14.469056001258984
65, 195.00000000000003, -23.59539421672949
70, 195.00000000000003, -13.203938699827372
75.00000000000001, 195.00000000000003, -10.36591256641376
80, 195.00000000000003, -8.739575537131092
85, 195.00000000000003, -7.696916044233243
90, 195.00000000000003, -7.041012590548732
95, 195.00000000000003, -6.6970797341414725
100, 195.00000000000003, -6.647812506243822
105, 195.00000000000003, -6.922342887312853
110, 195.00000000000003, -7.618247362862272
114.99999999999999, 195.00000000000003, -9.001226469689719
119.99999999999999, 195.00000000000003, -12.067327107863946
125.00000000000001, 195.00000000000003, -17.78065381489005
130, 195.00000000000003, -9.657594817612784
135, 195.00000000000003, -6.790454669329362
140, 195.00000000000003, -4.996026883460751
145.00000000000003, 195.00000000000003, -3.7117749581580872
150.00000000000003, 195.00000000000003, -2.7433335332371196
155, 195.00000000000003, -2.000365463851458
160, 195.00000000000003, -1.4339418368829007
164.99999999999997, 195.00000000000003, -1.0152015240146233
170, 195.00000000000003, -0.7264616382089683
175.00000000000003, 195.00000000000003, -0.557038919511014
180, 195.00000000000003, -0.50117235596562
185, 195.00000000000003, -0.5570389195110124
190, 195.00000000000003, -0.7264616382089683
195.00000000000003, 195.00000000000003, -1.01520152401462
200, 195.00000000000003, -1.4339418368828991
205, 195.00000000000003, -2.000365463851454
210, 195.00000000000003, -2.7433335332371205
215, 195.00000000000003, -3.711774958158088
220, 195.00000000000003, -4.996026883460748
225, 195.00000000000003, -6.79045466932936
229.99999999999997, 195.00000000000003, -9.657594817612758
235, 195.00000000000003, -17.780653814889973
239.99999999999997, 195.00000000000003, -12.067327107863989
245.00000000000003, 195.00000000000003, -9.001226469689719
250.00000000000003, 195.00000000000003, -7.61824736286227
255, 195.00000000000003, -6.922342887312851
260, 195.00000000000003, -6.647812506243822
265, 195.00000000000003, -6.6970797341414725
270, 195.00000000000003, -7.04101259054873
275, 195.00000000000003, -7.696916044233241
280, 195.00000000000003, -8.739575537131083
285, 195.00000000000003, -10.365912566413751
290.00000000000006, 195.00000000000003, -13.203938699827384
295, 195.00000000000003, -23.59539421672963
300.00000000000006, 195.00000000000003, -14.469056001259018
305, 195.00000000000003, -11.533853672846494
310, 195.00000000000003, -10.11155926883244
315, 195.00000000000003, -9.343319350909749
320, 195.00000000000003, -8.98196158843832
325, 195.00000000000003, -8.928114069903017
329.99999999999994, 195.00000000000003, -9.13884387690883
335.00000000000006, 195.00000000000003, -9.598812521851979
340, 195.00000000000003, -10.305901046349966
345, 195.00000000000003, -11.252358802093447
350.00000000000006, 195.00000000000003, -12.374507178391255
355, 195.00000000000003, -13.429120910472642
360, 195.00000000000003, -13.89804664769281
0, 200, -11.602337837682084
5, 200, -11.407960889223961
10, 200, -10.914942878009558
14.999999999999998, 200, -10.305901046349966
20, 200, -9.73168204236721
25, 200, -9.280022643834027
29.999999999999996, 200, -8.997880166668624
35, 200, -8.917264747437327
40, 200, -9.074371825617959
45, 200, -9.528880613986049
50, 200, -10.4004277145776
55, 200, -11.983019849954053
59.99999999999999, 200, -15.388952305774515
65, 200, -19.784248637053185
70, 200, -12.771425797840132
75.00000000000001, 200, -10.198576859145723
80, 200, -8.669947195384978
85, 200, -7.674451366889064
90, 200, -7.041012590548732
95, 200, -6.702563160202905
100, 200, -6.6426148898617665
105, 200, -6.885379323493516
110, 200, -7.512605842331745
114.99999999999999, 200, -8.73761570179203
119.99999999999999, 200, -11.267613173882296
125.00000000000001, 200, -28.06430449079089
130, 200, -10.785182706189953
135, 200, -7.5080984552672305
140, 200, -5.5738931923406065
145.00000000000003, 200, -4.2211645944152325
150.00000000000003, 200, -3.21335501246795
155, 200, -2.445757575966246
160, 200, -1.863258181636289
164.99999999999997, 200, -1.4339418368829007
170, 200, -1.1384949867971432
175.00000000000003, 200, -0.9653445699316072
180, 200, -0.9082811626241205
185, 200, -0.965344569931606
190, 200, -1.1384949867971432
195.00000000000003, 200, -1.4339418368828991
200, 200, -1.8632581816362845
205, 200, -2.445757575966246
210, 200, -3.213355012467952
215, 200, -4.221164594415237
220, 200, -5.573893192340601
225, 200, -7.508098455267222
229.99999999999997, 200, -10.785182706189937
235, 200, -28.064304490791674
239.99999999999997, 200, -11.267613173882335
245.00000000000003, 200, -8.737615701792024
250.00000000000003, 200, -7.512605842331739
255, 200, -6.885379323493513
260, 200, -6.6426148898617665
265, 200, -6.702563160202905
270, 200, -7.04101259054873
275, 200, -7.674451366889061
280, 200, -8.66994719538497
285, 200, -10.19857685914571
290.00000000000006, 200, -12.771425797840132
295, 200, -19.784248637053185
300.00000000000006, 200, -15.388952305774515
305, 200, -11.983019849954053
310, 200, -10.4004277145776
315, 200, -9.528880613986049
320, 200, -9.074371825617959
325, 200, -8.917264747437327
329.99999999999994, 200, -8.997880166668619
335.00000000000006, 200, -9.280022643834027
340, 200, -9.73168204236721
345, 200, -10.305901046349966
350.00000000000006, 200, -10.914942878009558
355, 200, -11.407960889223961
360, 200, -11.602337837682084
0, 205, -10.267070949125799
5, 205, -10.173212776264313
10, 205, -9.924548962653096
14.999999999999998, 205, -9.598812521851979
20, 205, -9.280022643834027
25, 205, -9.036450610341973
29.999999999999996, 205, -8.919567729596316
35, 205, -8.97329521011985
40, 205, -9.247321395359844
45, 205, -9.817308270162359
50, 205, -10.830005695330055
55, 205, -12.658392014443605
59.99999999999999, 205, -16.972658726168053
65, 205, -17.360819058036782
70, 205, -12.278200064905223
75.00000000000001, 205, -9.996104566560666
80, 205, -8.583773828622526
85, 205, -7.646270723591247
90, 205, -7.041012590548732
95, 205, -6.709851622425001
100, 205, -6.637377856788137
105, 205, -6.842418340785529
110, 205, -7.3898033265824825
114.99999999999999, 205, -8.44089307055345
119.99999999999999, 205, -10.46678152470944
125.00000000000001, 205, -16.281008741091664
130, 205, -12.708204604542345
135, 205, -8.570123830168972
140, 205, -6.392916911986356
145.00000000000003, 205, -4.9285782943133984
150.00000000000003, 205, -3.8586310288098007
155, 205, -3.0528756407606017
160, 205, -2.445757575966246
164.99999999999997, 205, -2.000365463851458
170, 205, -1.694772454528961
175.00000000000003, 205, -1.5159988979712247
180, 205, -1.4571324902625549
185, 205, -1.5159988979712242
190, 205, -1.694772454528961
195.00000000000003, 205, -2.000365463851454
200, 205, -2.445757575966246
205, 205, -3.0528756407605995
210, 205, -3.8586310288098034
215, 205, -4.9285782943133984
220, 205, -6.392916911986353
225, 205, -8.570123830168964
229.99999999999997, 205, -12.70820460454232
235, 205, -16.28100874109169
239.99999999999997, 205, -10.466781524709468
245.00000000000003, 205, -8.440893070553447
250.00000000000003, 205, -7.389803326582482
255, 205, -6.842418340785526
260, 205, -6.637377856788137
265, 205, -6.709851622425001
270, 205, -7.04101259054873
275, 205, -7.646270723591243
280, 205, -8.583773828622519
285, 205, -9.996104566560652
290.00000000000006, 205, -12.278200064905233
295, 205, -17.360819058036817
300.00000000000006, 205, -16.97265872616811
305, 205, -12.658392014443605
310, 205, -10.830005695330055
315, 205, -9.817308270162362
320, 205, -9.247321395359844
325, 205, -8.97329521011985
329.99999999999994, 205, -8.919567729596316
335.00000000000006, 205, -9.036450610341973
340, 205, -9.280022643834027
345, 205, -9.598812521851979
350.00000000000006, 205, -9.924548962653096
355, 205, -10.173212776264313
360, 205, -10.267070949125799
0, 210, -9.45666204755965
5, 210, -9.412077296367025
10, 210, -9.293270056863031
14.999999999999998, 210, -9.13884387690883
20, 210, -8.997880166668624
25, 210, -8.919567729596316
29.999999999999996, 210, -8.950262982023089
35, 210, -9.137480290229139
40, 210, -9.540424380704886
45, 210, -10.252455465236707
50, 210, -11.461256076050086
55, 210, -13.68909610254894
59.99999999999999, 210, -20.35121287941985
65, 210, -15.547706779297128
70, 210, -11.75168214904592
75.00000000000001, 210, -9.766110714453891
80, 210, -8.483300012428977
85, 210, -7.612869921335207
90, 210, -7.041012590548732
95, 210, -6.719107945728757
100, 210, -6.6330847734026435
105, 210, -6.796423597715721
110, 210, -7.257534684887541
114.99999999999999, 210, -8.131317233930675
119.99999999999999, 210, -9.714439223147295
125.00000000000001, 210, -13.161549753881914
130, 210, -16.999628700724823
135, 210, -10.196773523837901
140, 210, -7.55138637274289
145.00000000000003, 210, -5.89560949859814
150.00000000000003, 210, -4.724616906821862
155, 210, -3.8586310288098034
160, 210, -3.213355012467955
164.99999999999997, 210, -2.7433335332371205
170, 210, -2.422309978587378
175.00000000000003, 210, -2.235022044732175
180, 210, -2.1734311903530914
185, 210, -2.235022044732174
190, 210, -2.422309978587378
195.00000000000003, 210, -2.7433335332371205
200, 210, -3.213355012467952
205, 210, -3.8586310288098034
210, 210, -4.724616906821864
215, 210, -5.895609498598143
220, 210, -7.55138637274289
225, 210, -10.196773523837892
229.99999999999997, 210, -16.999628700724728
235, 210, -13.161549753881914
239.99999999999997, 210, -9.71443922314731
245.00000000000003, 210, -8.131317233930673
250.00000000000003, 210, -7.257534684887541
255, 210, -6.796423597715721
260, 210, -6.6330847734026435
265, 210, -6.719107945728757
270, 210, -7.04101259054873
275, 210, -7.612869921335203
280, 210, -8.483300012428968
285, 210, -9.76611071445388
290.00000000000006, 210, -11.75168214904592
295, 210, -15.547706779297151
300.00000000000006, 210, -20.35121287941985
305, 210, -13.68909610254894
310, 210, -11.461256076050086
315, 210, -10.252455465236707
320, 210, -9.540424380704886
325, 210, -9.137480290229139
329.99999999999994, 210, -8.95026298202309
335.00000000000006, 210, -8.919567729596316
340, 210, -8.997880166668624
345, 210, -9.13884387690883
350.00000000000006, 210, -9.293270056863031
355, 210, -9.412077296367025
360, 210, -9.45666204755965
0, 215, -9.024219066622031
5, 215, -9.008399802421119
10, 215, -8.96899601783447
14.999999999999998, 215, -8.928114069903017
20, 215, -8.917264747437327
25, 215, -8.97329521011985
29.999999999999996, 215, -9.137480290229139
35, 215, -9.459409849780444
40, 215, -10.008539271873724
45, 215, -10.903804856767131
50, 215, -12.406733879005207
55, 215, -15.388952305774515
59.99999999999999, 215, -24.412971249391685
65, 215, -14.092887976059647
70, 215, -11.213888772650265
75.00000000000001, 215, -9.516314280932455
80, 215, -8.371010759434728
85, 215, -7.574822544847706
90, 215, -7.041012590548732
95, 215, -6.730514306165513
100, 215, -6.63083600539513
105, 215, -6.750589094664519
110, 215, -7.123492035851054
114.99999999999999, 215, -7.826228246415571
119.99999999999999, 215, -9.035594558140174
125.00000000000001, 215, -11.267613173882317
130, 215, -17.95814333427466
135, 215, -13.087191518059019
140, 215, -9.272653250926794
145.00000000000003, 215, -7.2448772574002245
150.00000000000003, 215, -5.89560949859814
155, 215, -4.9285782943133984
160, 215, -4.22116459441524
164.99999999999997, 215, -3.711774958158088
170, 215, -3.3663734898804853
175.00000000000003, 215, -3.1657268123714366
180, 215, -3.0998751627434302
185, 215, -3.165726812371434
190, 215, -3.3663734898804853
195.00000000000003, 215, -3.711774958158088
200, 215, -4.221164594415237
205, 215, -4.9285782943133984
210, 215, -5.895609498598143
215, 215, -7.244877257400228
220, 215, -9.272653250926789
225, 215, -13.087191518059004
229.99999999999997, 215, -17.958143334274734
235, 215, -11.267613173882317
239.99999999999997, 215, -9.035594558140188
245.00000000000003, 215, -7.826228246415566
250.00000000000003, 215, -7.123492035851051
255, 215, -6.750589094664519
260, 215, -6.63083600539513
265, 215, -6.730514306165513
270, 215, -7.04101259054873
275, 215, -7.574822544847702
280, 215, -8.371010759434727
285, 215, -9.51631428093245
290.00000000000006, 215, -11.213888772650273
295, 215, -14.092887976059647
300.00000000000006, 215, -24.412971249391685
305, 215, -15.388952305774552
310, 215, -12.406733879005207
315, 215, -10.903804856767131
320, 215, -10.00853927187373
325, 215, -9.459409849780444
329.99999999999994, 215, -9.137480290229139
335.00000000000006, 215, -8.97329521011985
340, 215, -8.917264747437327
345, 215, -8.928114069903017
350.00000000000006, 215, -8.96899601783447
355, 215, -9.008399802421119
360, 215, -9.024219066622031
0, 220, -8.920425600510448
5, 220, -8.923910246922407
10, 220, -8.939497272282802
14.999999999999998, 220, -8.98196158843832
20, 220, -9.074371825617959
25, 220, -9.247321395359844
29.999999999999996, 220, -9.540424380704886
35, 220, -10.008539271873724
40, 220, -10.738636396637313
45, 220, -11.898034101285084
50, 220, -13.917871606799242
55, 220, -18.96942441693313
59.99999999999999, 220, -17.360819058036817
65, 220, -12.880544791683153
70, 220, -10.681330315799777
75.00000000000001, 220, -9.254091170022273
80, 220, -8.249521347411449
85, 220, -7.5327632595017935
90, 220, -7.041012590548732
95, 220, -6.744263273399764
100, 220, -6.631800891657869
105, 220, -6.708173977055202
110, 220, -6.994910865978413
114.99999999999999, 220, -7.539475092670939
119.99999999999999, 220, -8.44089307055345
125.00000000000001, 220, -9.9323714591422
130, 220, -12.781050598924704
135, 220, -27.86460151328814
140, 220, -12.263119287273092
145.00000000000003, 220, -9.272653250926783
150.00000000000003, 220, -7.551386372742885
155, 220, -6.392916911986353
160, 220, -5.573893192340603
164.99999999999997, 220, -4.996026883460751
170, 220, -4.609052421894211
175.00000000000003, 220, -4.38588588107664
180, 220, -4.312889814575685
185, 220, -4.385885881076638
190, 220, -4.609052421894211
195.00000000000003, 220, -4.996026883460748
200, 220, -5.573893192340601
205, 220, -6.392916911986353
210, 220, -7.55138637274289
215, 220, -9.272653250926789
220, 220, -12.263119287273092
225, 220, -27.86460151328776
229.99999999999997, 220, -12.781050598924715
235, 220, -9.9323714591422
239.99999999999997, 220, -8.440893070553457
245.00000000000003, 220, -7.539475092670939
250.00000000000003, 220, -6.994910865978412
255, 220, -6.708173977055202
260, 220, -6.631800891657869
265, 220, -6.744263273399764
270, 220, -7.04101259054873
275, 220, -7.5327632595017935
280, 220, -8.249521347411443
285, 220, -9.254091170022265
290.00000000000006, 220, -10.681330315799777
295, 220, -12.880544791683166
300.00000000000006, 220, -17.360819058036782
305, 220, -18.96942441693313
310, 220, -13.917871606799268
315, 220, -11.898034101285099
320, 220, -10.738636396637313
325, 220, -10.00853927187373
329.99999999999994, 220, -9.540424380704886
335.00000000000006, 220, -9.247321395359844
340, 220, -9.074371825617959
345, 220, -8.98196158843832
350.00000000000006, 220, -8.939497272282802
355, 220, -8.923910246922407
360, 220, -8.920425600510448
0, 225, -9.15276724600403
5, 225, -9.17129022118264
10, 225, -9.230834318326238
14.999999999999998, 225, -9.343319350909745
20, 225, -9.528880613986049
25, 225, -9.817308270162359
29.999999999999996, 225, -10.252455465236704
35, 225, -10.90380485676712
40, 225, -11.898034101285084
45, 225, -13.524934049040226
50, 225, -16.817833249535713
55, 225, -22.34494653543619
59.99999999999999, 225, -14.578725645194199
65, 225, -11.847430027380334
70, 225, -10.165818997189675
75.00000000000001, 225, -8.986179534121861
80, 225, -8.121476333539864
85, 225, -7.487370223907947
90, 225, -7.041012590548732
95, 225, -6.760548147834385
100, 225, -6.637170142266494
105, 225, -6.672362284365119
110, 225, -6.878289679878056
114.99999999999999, 225, -7.281587563484068
119.99999999999999, 225, -7.933415655644316
125.00000000000001, 225, -8.93581449031565
130, 225, -10.52526848009168
135, 225, -13.477016917132627
140, 225, -27.86460151328814
145.00000000000003, 225, -13.087191518058992
150.00000000000003, 225, -10.196773523837887
155, 225, -8.570123830168969
160, 225, -7.508098455267226
164.99999999999997, 225, -6.790454669329362
170, 225, -6.321779314662574
175.00000000000003, 225, -6.05530219889562
180, 225, -5.968701048312795
185, 225, -6.05530219889562
190, 225, -6.321779314662574
195.00000000000003, 225, -6.79045466932936
200, 225, -7.508098455267222
205, 225, -8.570123830168964
210, 225, -10.196773523837892
215, 225, -13.087191518059004
220, 225, -27.86460151328776
225, 225, -13.477016917132627
229.99999999999997, 225, -10.525268480091688
235, 225, -8.935814490315655
239.99999999999997, 225, -7.933415655644323
245.00000000000003, 225, -7.281587563484068
250.00000000000003, 225, -6.878289679878055
255, 225, -6.672362284365119
260, 225, -6.637170142266494
265, 225, -6.760548147834385
270, 225, -7.04101259054873
275, 225, -7.487370223907947
280, 225, -8.121476333539864
285, 225, -8.986179534121852
290.00000000000006, 225, -10.165818997189682
295, 225, -11.847430027380334
300.00000000000006, 225, -14.578725645194199
305, 225, -22.34494653543619
310, 225, -16.817833249535713
315, 225, -13.524934049040226
320, 225, -11.898034101285099
325, 225, -10.903804856767131
329.99999999999994, 225, -10.252455465236707
335.00000000000006, 225, -9.817308270162359
340, 225, -9.528880613986049
345, 225, -9.343319350909745
350.00000000000006, 225, -9.230834318326238
355, 225, -9.17129022118264
360, 225, -9.15276724600403
0, 229.99999999999997, -9.791388359437617
5, 229.99999999999997, -9.824289970736269
10, 229.99999999999997, -9.926929979843674
14.999999999999998, 229.99999999999997, -10.111559268832437
20, 229.99999999999997, -10.400427714577596
25, 229.99999999999997, -10.830005695330055
29.999999999999996, 229.99999999999997, -11.46125607605008
35, 229.99999999999997, -12.406733879005207
40, 229.99999999999997, -13.917871606799242
45, 229.99999999999997, -16.817833249535713
50, 229.99999999999997, -27.864658624373103
55, 229.99999999999997, -15.788750911218294
59.99999999999999, 229.99999999999997, -12.771425797840132
65, 229.99999999999997, -10.955252410816996
70, 229.99999999999997, -9.675527849225833
75.00000000000001, 229.99999999999997, -8.718522331237228
80, 229.99999999999997, -7.989462918398916
85, 229.99999999999997, -7.439347341433933
90, 229.99999999999997, -7.041012590548732
95, 229.99999999999997, -6.779552938154779
100, 229.99999999999997, -6.6481109363257005
105, 229.99999999999997, -6.646153662533873
110, 229.99999999999997, -6.7792608995741865
114.99999999999999, 229.99999999999997, -7.0603018319668145
119.99999999999999, 229.99999999999997, -7.512605842331745
125.00000000000001, 229.99999999999997, -8.177078709335266
130, 229.99999999999997, -9.129057780170555
135, 229.99999999999997, -10.52526848009168
140, 229.99999999999997, -12.781050598924715
145.00000000000003, 229.99999999999997, -17.958143334274734
150.00000000000003, 229.99999999999997, -16.999628700724728
155, 229.99999999999997, -12.70820460454232
160, 229.99999999999997, -10.785182706189946
164.99999999999997, 229.99999999999997, -9.657594817612766
170, 229.99999999999997, -8.971529269510336
175.00000000000003, 229.99999999999997, -8.595633197635388
180, 229.99999999999997, -8.475439913094874
185, 229.99999999999997, -8.595633197635383
190, 229.99999999999997, -8.971529269510336
195.00000000000003, 229.99999999999997, -9.657594817612758
200, 229.99999999999997, -10.785182706189937
205, 229.99999999999997, -12.70820460454232
210, 229.99999999999997, -16.999628700724728
215, 229.99999999999997, -17.958143334274734
220, 229.99999999999997, -12.781050598924715
225, 229.99999999999997, -10.525268480091688
229.99999999999997, 229.99999999999997, -9.129057780170559
235, 229.99999999999997, -8.177078709335268
239.99999999999997, 229.99999999999997, -7.512605842331749
245.00000000000003, 229.99999999999997, -7.0603018319668145
250.00000000000003, 229.99999999999997, -6.779260899574186
255, 229.99999999999997, -6.646153662533873
260, 229.99999999999997, -6.6481109363257005
265, 229.99999999999997, -6.779552938154779
270, 229.99999999999997, -7.04101259054873
275, 229.99999999999997, -7.43934734143393
280, 229.99999999999997, -7.989462918398912
285, 229.99999999999997, -8.718522331237228
290.00000000000006, 229.99999999999997, -9.675527849225833
295, 229.99999999999997, -10.955252410816996
300.00000000000006, 229.99999999999997, -12.771425797840132
305, 229.99999999999997, -15.788750911218294
310, 229.99999999999997, -27.864658624373103
315, 229.99999999999997, -16.817833249535713
320, 229.99999999999997, -13.917871606799242
325, 229.99999999999997, -12.406733879005207
329.99999999999994, 229.99999999999997, -11.461256076050086
335.00000000000006, 229.99999999999997, -10.830005695330055
340, 229.99999999999997, -10.400427714577596
345, 229.99999999999997, -10.111559268832437
350.00000000000006, 229.99999999999997, -9.926929979843674
355, 229.99999999999997, -9.824289970736269
360, 229.99999999999997, -9.791388359437617
0, 235, -11.033611013962432
5, 235, -11.085409786674516
10, 235, -11.24626181484549
14.999999999999998, 235, -11.533853672846481
20, 235, -11.983019849954053
25, 235, -12.658392014443596
29.999999999999996, 235, -13.68909610254894
35, 235, -15.388952305774515
40, 235, -18.96942441693313
45, 235, -22.34494653543619
50, 235, -15.788750911218294
55, 235, -13.134676371592452
59.99999999999999, 235, -11.427397234865857
65, 235, -10.179195736495206
70, 235, -9.215967566857966
75.00000000000001, 235, -8.456215349277237
80, 235, -7.855941125775364
85, 235, -7.389407000657268
90, 235, -7.041012590548732
95, 235, -6.801442310430858
100, 235, -6.665726287662293
105, 235, -6.632285543558034
110, 235, -6.702573935884578
114.99999999999999, 235, -6.881178621154639
119.99999999999999, 235, -7.176399159125197
125.00000000000001, 235, -7.601494441798823
130, 235, -8.177078709335266
135, 235, -8.93581449031565
140, 235, -9.9323714591422
145.00000000000003, 235, -11.267613173882332
150.00000000000003, 235, -13.161549753881927
155, 235, -16.28100874109169
160, 235, -28.064304490791674
164.99999999999997, 235, -17.780653814890016
170, 235, -15.182446817083243
175.00000000000003, 235, -14.114912515993334
180, 235, -13.805800788826764
185, 235, -14.114912515993334
190, 235, -15.182446817083243
195.00000000000003, 235, -17.780653814889973
200, 235, -28.064304490791674
205, 235, -16.28100874109169
210, 235, -13.161549753881914
215, 235, -11.267613173882317
220, 235, -9.9323714591422
225, 235, -8.935814490315655
229.99999999999997, 235, -8.177078709335268
235, 235, -7.601494441798824
239.99999999999997, 235, -7.176399159125202
245.00000000000003, 235, -6.881178621154637
